Date,Home_Team,Away_Team,HT_Runs,HT_Hits,HT_Errors,AT_Runs,AT_Hits,AT_Errors
2015-05-13,Red Sox,Athletics,2,6,0,0,5,1
2015-05-13,Nationals,D-backs,9,8,3,6,14,0
2015-05-13,Cardinals,Indians,0,1,0,2,7,0
2015-05-13,Pirates,Phillies,2,6,0,3,7,1
2015-05-13,Blue Jays,Orioles,1,4,1,6,9,0
2015-05-13,Twins,Tigers,6,12,1,2,8,0
2015-05-13,Braves,Reds,1,2,0,5,7,0
2015-05-13,Yankees,Rays,2,10,0,3,7,1
2015-05-13,Marlins,Dodgers,5,12,0,4,6,0
2015-05-13,Royals,Rangers,2,6,0,5,11,0
2015-05-13,Mets,Cubs,1,6,0,2,7,0
2015-05-13,White Sox,Brewers,4,9,0,2,7,0
2015-05-13,Giants,Astros,3,11,1,4,8,1
2015-05-13,Rockies,Angels,1,10,0,2,8,0
2015-05-13,Padres,Mariners,4,8,1,2,9,1
2015-05-14,Cardinals,Indians,2,7,0,1,8,0
2015-05-14,Pirates,Phillies,2,7,2,4,11,1
2015-05-14,Twins,Tigers,1,5,2,13,20,0
2015-05-14,Royals,Rangers,6,14,0,3,7,1
2015-05-14,Mets,Cubs,5,10,1,6,6,0
2015-05-14,Yankees,Rays,1,5,1,6,10,0
2015-05-14,Giants,Reds,3,7,0,4,7,0
2015-05-14,Blue Jays,Astros,4,7,1,6,8,0
2015-05-14,Red Sox,Mariners,2,10,0,1,7,1
2015-05-14,Rockies,Dodgers,5,9,0,4,9,1
2015-05-14,Nationals,Padres,3,8,0,8,13,1
2015-05-15,Pirates,Cubs,10,15,1,11,15,0
2015-05-15,Angels,Orioles,3,7,1,1,5,1
2015-05-15,D-backs,Phillies,3,10,1,4,7,0
2015-05-15,Braves,Marlins,5,13,1,3,12,2
2015-05-15,Brewers,Mets,7,10,1,0,3,1
2015-05-15,Giants,Reds,10,13,0,2,10,1
2015-05-15,Indians,Rangers,8,12,2,3,9,0
2015-05-15,Yankees,Royals,1,5,1,12,17,0
2015-05-15,Rays,Twins,2,8,1,3,9,0
2015-05-15,Blue Jays,Astros,4,8,0,8,11,0
2015-05-15,Tigers,Cardinals,10,17,1,4,9,0
2015-05-15,White Sox,Athletics,7,9,1,6,12,1
2015-05-15,Red Sox,Mariners,1,7,0,2,5,0
2015-05-15,Rockies,Dodgers,4,8,1,6,12,0
2015-05-15,Nationals,Padres,10,16,0,0,7,0
2015-05-16,Braves,Marlins,5,13,2,3,10,1
2015-05-16,Rays,Twins,4,9,2,6,11,0
2015-05-16,Tigers,Cardinals,4,13,0,3,10,0
2015-05-16,Pirates,Cubs,1,11,3,4,8,0
2015-05-16,Angels,Orioles,6,13,0,1,3,0
2015-05-16,D-backs,Phillies,5,10,2,7,13,1
2015-05-16,Brewers,Mets,1,7,0,14,16,0
2015-05-16,Yankees,Royals,5,9,1,1,6,2
2015-05-16,Giants,Reds,11,16,0,2,7,0
2015-05-16,Blue Jays,Astros,5,6,0,6,8,1
2015-05-16,Indians,Rangers,10,14,2,8,13,3
2015-05-16,Nationals,Padres,4,11,0,1,5,2
2015-05-16,White Sox,Athletics,4,13,0,3,7,1
2015-05-16,Red Sox,Mariners,4,8,0,2,5,0
2015-05-16,Rockies,Dodgers,7,9,2,1,3,1
2015-05-17,Braves,Marlins,6,10,0,0,2,0
2015-05-17,Brewers,Mets,1,4,1,5,9,0
2015-05-17,Giants,Reds,9,16,2,8,12,0
2015-05-17,Angels,Orioles,0,6,0,3,7,0
2015-05-17,D-backs,Phillies,0,8,1,6,11,0
2015-05-17,Yankees,Royals,0,6,2,6,7,0
2015-05-17,Rays,Twins,11,19,0,3,6,1
2015-05-17,Blue Jays,Astros,2,8,0,4,6,1
2015-05-17,Pirates,Cubs,3,8,1,0,5,0
2015-05-17,Indians,Rangers,1,6,1,5,7,1
2015-05-17,White Sox,Athletics,7,10,0,3,8,4
2015-05-17,Red Sox,Mariners,0,5,0,5,8,0
2015-05-17,Rockies,Dodgers,0,3,0,1,3,0
2015-05-17,Nationals,Padres,10,8,0,5,7,0
2015-05-17,Tigers,Cardinals,1,7,0,2,10,0
2015-05-18,Angels,Blue Jays,6,12,0,10,17,0
2015-05-18,Brewers,Tigers,3,8,1,2,9,0
2015-05-18,D-backs,Marlins,3,9,0,2,6,0
2015-05-18,Cardinals,Mets,1,9,0,2,10,1
2015-05-18,Indians,White Sox,1,4,0,2,7,0
2015-05-18,Athletics,Astros,2,6,1,1,2,0
2015-05-18,Phillies,Rockies,4,10,1,3,10,1
2015-05-19,Twins,Pirates,8,8,1,5,13,0
2015-05-19,Yankees,Nationals,6,8,0,8,10,0
2015-05-19,Mariners,Orioles,4,6,1,9,13,0
2015-05-19,Angels,Blue Jays,3,6,1,2,4,0
2015-05-19,Brewers,Tigers,8,13,2,1,3,0
2015-05-19,D-backs,Marlins,4,9,0,2,6,1
2015-05-19,Cardinals,Mets,10,15,0,2,5,0
2015-05-19,Rays,Braves,5,8,0,3,4,0
2015-05-19,Rangers,Red Sox,3,9,0,4,13,1
2015-05-19,Reds,Royals,0,4,0,3,9,0
2015-05-19,Indians,White Sox,3,9,1,1,4,0
2015-05-19,Athletics,Astros,4,10,0,6,11,0
2015-05-19,Phillies,Rockies,5,11,1,6,7,1
2015-05-19,Cubs,Padres,3,7,3,4,5,0
2015-05-19,Dodgers,Giants,0,7,1,2,8,1
2015-05-20,Athletics,Astros,1,7,1,6,10,1
2015-05-20,Twins,Pirates,4,10,0,3,10,0
2015-05-20,Yankees,Nationals,2,6,1,3,5,0
2015-05-20,Mariners,Orioles,4,12,0,2,10,0
2015-05-20,Angels,Blue Jays,4,8,0,3,5,1
2015-05-20,Brewers,Tigers,2,6,1,5,10,0
2015-05-20,D-backs,Marlins,6,11,0,1,4,1
2015-05-20,Cardinals,Mets,9,14,1,0,4,1
2015-05-20,Rangers,Red Sox,2,8,1,1,9,1
2015-05-20,Rays,Braves,1,8,0,2,5,0
2015-05-20,Reds,Royals,1,9,0,7,10,0
2015-05-20,Indians,White Sox,4,6,0,3,6,0
2015-05-20,Phillies,Rockies,4,9,0,2,7,2
2015-05-20,Cubs,Padres,3,5,0,2,6,0
2015-05-20,Dodgers,Giants,0,6,0,4,8,0
2015-05-21,D-backs,Marlins,7,11,1,6,12,0
2015-05-21,Mariners,Orioles,4,10,1,5,6,1
2015-05-21,Astros,Tigers,5,9,1,6,13,2
2015-05-21,Cardinals,Mets,0,2,0,5,9,0
2015-05-21,Phillies,Rockies,3,8,3,7,11,0
2015-05-21,Dodgers,Giants,0,9,0,4,9,1
2015-05-21,Angels,Blue Jays,4,5,1,8,10,0
2015-05-21,Brewers,Braves,1,2,1,10,11,0
2015-05-21,Athletics,Rays,0,6,1,3,7,0
2015-05-21,Rangers,Red Sox,3,7,0,1,6,2
2015-05-21,Indians,White Sox,5,11,1,2,7,2
2015-05-21,Cubs,Padres,3,7,0,0,5,0
2015-05-22,Mets,Pirates,1,6,2,4,6,1
2015-05-22,Phillies,Nationals,1,6,0,2,6,0
2015-05-22,Rangers,Yankees,10,12,1,9,12,2
2015-05-22,Mariners,Blue Jays,4,6,0,3,7,0
2015-05-22,Astros,Tigers,2,4,0,6,13,1
2015-05-22,Angels,Red Sox,12,12,2,5,11,3
2015-05-22,Orioles,Marlins,8,11,1,5,14,1
2015-05-22,Reds,Indians,3,6,0,7,11,1
2015-05-22,Athletics,Rays,2,9,1,5,12,0
2015-05-22,Brewers,Braves,11,12,1,0,3,1
2015-05-22,Twins,White Sox,2,3,0,3,9,0
2015-05-22,Giants,Rockies,11,14,1,8,13,0
2015-05-22,Cardinals,Royals,0,8,0,5,11,0
2015-05-22,Cubs,D-backs,4,11,1,5,12,1
2015-05-22,Padres,Dodgers,1,6,1,2,6,0
2015-05-23,Rangers,Yankees,15,15,2,4,7,1
2015-05-23,Mariners,Blue Jays,3,6,0,2,4,0
2015-05-23,Mets,Pirates,2,7,1,8,10,0
2015-05-23,Phillies,Nationals,8,11,0,1,5,4
2015-05-23,Astros,Tigers,3,8,2,2,6,1
2015-05-23,Giants,Rockies,10,14,1,8,13,2
2015-05-23,Reds,Indians,1,9,0,2,4,0
2015-05-23,Brewers,Braves,2,10,0,3,11,0
2015-05-23,Twins,White Sox,4,6,1,3,6,1
2015-05-23,Athletics,Rays,5,10,0,0,6,2
2015-05-23,Angels,Red Sox,3,6,1,8,12,0
2015-05-23,Orioles,Marlins,0,9,1,1,7,0
2015-05-23,Cardinals,Royals,2,4,0,3,6,1
2015-05-23,Giants,Rockies,3,10,0,5,9,1
2015-05-23,Cubs,D-backs,9,8,2,6,7,1
2015-05-23,Padres,Dodgers,0,1,0,2,6,0
2015-05-24,Mariners,Blue Jays,2,8,0,8,10,0
2015-05-24,Astros,Tigers,10,13,0,8,14,0
2015-05-24,Orioles,Marlins,2,6,0,5,11,0
2015-05-24,Reds,Indians,2,6,3,5,8,1
2015-05-24,Athletics,Rays,7,8,0,2,10,1
2015-05-24,Angels,Red Sox,1,4,0,6,12,0
2015-05-24,Brewers,Braves,1,3,1,2,6,0
2015-05-24,Mets,Pirates,1,7,0,9,12,0
2015-05-24,Phillies,Nationals,1,8,0,4,10,1
2015-05-24,Twins,White Sox,8,9,0,1,4,1
2015-05-24,Cardinals,Royals,6,10,1,1,6,0
2015-05-24,Cubs,D-backs,3,5,2,4,6,0
2015-05-24,Padres,Dodgers,11,20,0,3,7,0
2015-05-24,Giants,Rockies,2,6,1,11,11,0
2015-05-24,Rangers,Yankees,5,13,2,2,6,1
2015-05-25,Royals,Yankees,1,8,1,14,14,0
2015-05-25,Rockies,Reds,5,11,0,4,11,1
2015-05-25,Phillies,Mets,3,6,0,6,8,1
2015-05-25,Astros,Orioles,3,11,0,4,6,0
2015-05-25,Red Sox,Twins,2,8,0,7,16,0
2015-05-25,Giants,Brewers,8,13,0,4,5,2
2015-05-25,Nationals,Cubs,2,5,0,1,5,1
2015-05-25,Tigers,Athletics,0,4,1,4,9,3
2015-05-25,Rangers,Indians,10,9,1,8,8,2
2015-05-25,D-backs,Cardinals,2,9,0,3,15,0
2015-05-25,Marlins,Pirates,2,9,0,4,10,0
2015-05-25,White Sox,Blue Jays,0,4,0,6,7,0
2015-05-25,Mariners,Rays,4,9,0,1,8,1
2015-05-25,Braves,Dodgers,3,9,0,6,11,0
2015-05-25,Padres,Angels,3,9,0,4,12,0
2015-05-26,Astros,Orioles,4,8,1,1,5,0
2015-05-26,Royals,Yankees,1,4,2,5,7,1
2015-05-26,Marlins,Pirates,1,6,0,5,10,0
2015-05-26,Nationals,Cubs,2,6,1,3,9,0
2015-05-26,White Sox,Blue Jays,9,14,1,10,13,2
2015-05-26,Rockies,Reds,1,4,0,2,5,0
2015-05-26,Phillies,Mets,4,11,0,5,9,0
2015-05-26,Rangers,Indians,4,8,1,3,5,0
2015-05-26,Mariners,Rays,7,12,0,6,12,2
2015-05-26,Red Sox,Twins,1,7,1,2,7,0
2015-05-26,Giants,Brewers,6,10,0,3,8,0
2015-05-26,D-backs,Cardinals,4,11,0,6,8,3
2015-05-26,Tigers,Athletics,1,6,1,0,7,1
2015-05-26,Padres,Angels,4,9,1,0,5,1
2015-05-26,Braves,Dodgers,0,5,0,8,11,1
2015-05-27,Rangers,Indians,3,8,1,12,17,0
2015-05-27,Rockies,Reds,6,10,0,4,6,0
2015-05-27,Marlins,Pirates,2,9,0,5,11,1
2015-05-27,White Sox,Blue Jays,5,14,0,3,13,1
2015-05-27,Royals,Yankees,2,8,0,4,9,1
2015-05-27,Red Sox,Twins,4,7,0,6,8,0
2015-05-27,Phillies,Mets,0,8,1,7,12,0
2015-05-27,Mariners,Rays,3,3,0,0,4,0
2015-05-27,Giants,Brewers,3,9,0,1,6,0
2015-05-27,Tigers,Athletics,3,9,0,2,6,0
2015-05-27,Astros,Orioles,4,11,0,5,10,0
2015-05-27,Nationals,Cubs,3,9,0,0,7,3
2015-05-27,D-backs,Cardinals,3,7,1,4,10,1
2015-05-27,Padres,Angels,5,8,0,4,11,3
2015-05-27,Braves,Dodgers,3,5,0,2,9,0
2015-05-28,White Sox,Orioles,3,9,0,2,6,0
2015-05-28,White Sox,Orioles,3,6,2,6,13,0
2015-05-28,Red Sox,Rangers,5,13,0,1,5,1
2015-05-28,Tigers,Angels,2,5,0,12,13,0
2015-05-28,Yankees,Athletics,4,8,0,5,9,1
2015-05-28,Indians,Mariners,5,10,0,3,7,1
2015-05-28,Pirates,Padres,11,15,2,5,9,1
2015-05-28,Braves,Giants,0,4,0,7,12,0
2015-05-29,Royals,Cubs,8,11,0,4,8,2
2015-05-29,Rockies,Phillies,4,7,2,1,2,0
2015-05-29,Rays,Orioles,1,5,0,2,6,0
2015-05-29,Marlins,Mets,4,6,0,3,6,0
2015-05-29,Nationals,Reds,2,10,0,5,11,0
2015-05-29,Red Sox,Rangers,4,6,0,7,12,1
2015-05-29,D-backs,Brewers,7,11,0,5,11,1
2015-05-29,White Sox,Astros,6,9,2,3,10,1
2015-05-29,Blue Jays,Twins,6,11,1,4,6,0
2015-05-29,Dodgers,Cardinals,0,6,1,3,10,0
2015-05-29,Tigers,Angels,0,4,1,2,7,0
2015-05-29,Yankees,Athletics,2,6,1,6,10,0
2015-05-29,Indians,Mariners,1,3,0,2,6,0
2015-05-29,Pirates,Padres,2,6,1,6,7,0
2015-05-29,Braves,Giants,2,6,0,4,7,0
2015-05-30,Blue Jays,Twins,2,9,0,3,9,2
2015-05-30,Rockies,Phillies,5,10,1,2,8,0
2015-05-30,Rays,Orioles,3,8,0,0,3,0
2015-05-30,D-backs,Brewers,7,13,0,3,8,3
2015-05-30,White Sox,Astros,0,4,0,3,8,2
2015-05-30,Marlins,Mets,9,14,2,5,9,2
2015-05-30,Nationals,Reds,5,10,0,8,11,0
2015-05-30,Red Sox,Rangers,0,5,3,8,13,0
2015-05-30,Dodgers,Cardinals,5,9,2,1,6,0
2015-05-30,Braves,Giants,8,14,1,0,8,1
2015-05-30,Tigers,Angels,6,13,0,8,9,1
2015-05-30,Yankees,Athletics,5,10,0,3,12,1
2015-05-30,Indians,Mariners,4,6,0,3,11,0
2015-05-30,Pirates,Padres,5,10,1,2,4,1
2015-05-30,Royals,Cubs,,,,,,
2015-05-31,Marlins,Mets,3,9,1,4,6,0
2015-05-31,Nationals,Reds,2,2,0,8,10,0
2015-05-31,Rockies,Phillies,4,9,0,1,7,0
2015-05-31,Rays,Orioles,9,15,0,5,10,1
2015-05-31,White Sox,Astros,6,10,0,0,10,1
2015-05-31,D-backs,Brewers,6,16,1,7,16,0
2015-05-31,Blue Jays,Twins,5,13,2,6,9,2
2015-05-31,Dodgers,Cardinals,1,2,0,3,8,0
2015-05-31,Royals,Cubs,1,4,0,2,7,0
2015-05-31,Red Sox,Rangers,3,11,3,4,8,1
2015-05-31,Braves,Giants,7,9,1,5,7,1
2015-05-31,Yankees,Athletics,0,8,1,3,8,0
2015-05-31,Indians,Mariners,6,18,1,3,5,0
2015-05-31,Tigers,Angels,2,5,1,4,8,1
2015-05-31,Pirates,Padres,1,8,2,7,13,1
2015-06-01,Cubs,Marlins,5,8,2,1,6,0
2015-06-01,Orioles,Astros,2,7,0,5,9,0
2015-06-01,Brewers,Cardinals,1,6,0,0,8,1
2015-06-01,Dodgers,Rockies,11,18,0,4,9,1
2015-06-01,Braves,D-backs,8,13,0,1,7,2
2015-06-01,Rays,Angels,3,6,1,7,11,0
2015-06-01,Yankees,Mariners,7,7,1,2,8,0
2015-06-01,Mets,Padres,7,13,0,0,2,1
2015-06-01,Pirates,Giants,4,6,1,3,6,1
2015-06-01,Blue Jays,Nationals,,,,,,
2015-06-01,Twins,Red Sox,,,,,,
2015-06-02,Blue Jays,Nationals,0,6,0,2,9,0
2015-06-02,Dodgers,Rockies,3,5,1,6,12,0
2015-06-02,Blue Jays,Nationals,7,10,1,3,6,1
2015-06-02,Reds,Phillies,4,10,2,5,9,1
2015-06-02,Athletics,Tigers,5,7,0,3,8,0
2015-06-02,Cubs,Marlins,2,8,1,5,8,0
2015-06-02,Twins,Red Sox,0,3,0,1,7,0
2015-06-02,White Sox,Rangers,2,7,0,15,19,0
2015-06-02,Orioles,Astros,4,7,0,6,9,0
2015-06-02,Indians,Royals,2,6,0,1,5,0
2015-06-02,Brewers,Cardinals,0,7,0,1,4,0
2015-06-02,Dodgers,Rockies,9,13,0,8,15,0
2015-06-02,Braves,D-backs,6,10,0,7,9,0
2015-06-02,Rays,Angels,6,6,1,1,6,0
2015-06-02,Yankees,Mariners,5,14,3,3,14,0
2015-06-02,Mets,Padres,2,8,0,7,14,0
2015-06-02,Pirates,Giants,7,14,0,4,11,0
2015-06-03,Twins,Red Sox,3,5,0,6,13,1
2015-06-03,Brewers,Cardinals,4,14,1,7,10,2
2015-06-03,Braves,D-backs,8,13,1,9,12,0
2015-06-03,Yankees,Mariners,3,5,0,1,5,0
2015-06-03,Pirates,Giants,5,11,2,2,9,1
2015-06-03,Reds,Phillies,4,9,2,5,7,2
2015-06-03,Blue Jays,Nationals,8,13,1,0,6,0
2015-06-03,Athletics,Tigers,6,7,2,1,4,0
2015-06-03,Twins,Red Sox,2,5,0,0,2,0
2015-06-03,Cubs,Marlins,3,8,1,7,14,0
2015-06-03,White Sox,Rangers,9,12,0,2,6,1
2015-06-03,Orioles,Astros,1,4,0,3,4,0
2015-06-03,Indians,Royals,2,10,0,4,9,1
2015-06-03,Dodgers,Rockies,6,11,0,7,10,1
2015-06-03,Mets,Padres,3,9,3,7,10,1
2015-06-03,Rays,Angels,6,8,0,5,11,0
2015-06-04,Athletics,Tigers,7,10,0,5,9,2
2015-06-04,Orioles,Astros,3,8,1,2,5,0
2015-06-04,Twins,Red Sox,8,11,2,4,12,3
2015-06-04,Cubs,Nationals,2,6,0,1,8,0
2015-06-04,Reds,Phillies,6,6,0,4,7,1
2015-06-04,White Sox,Rangers,1,6,0,2,12,4
2015-06-04,Indians,Royals,6,10,0,2,4,0
2015-06-04,Mets,D-backs,6,14,0,2,8,1
2015-06-04,Cardinals,Dodgers,7,12,0,1,9,1
2015-06-04,Rays,Mariners,2,6,0,1,10,0
2015-06-05,Angels,Yankees,7,9,0,8,14,1
2015-06-05,Cubs,Nationals,5,9,0,7,12,0
2015-06-05,Giants,Phillies,5,12,0,4,6,1
2015-06-05,Astros,Blue Jays,2,6,1,6,9,1
2015-06-05,Orioles,Indians,5,11,0,2,7,0
2015-06-05,Athletics,Red Sox,2,8,3,4,11,0
2015-06-05,Padres,Reds,6,9,0,2,6,0
2015-06-05,Pirates,Braves,10,13,4,8,14,1
2015-06-05,Rangers,Royals,4,7,0,0,3,1
2015-06-05,Tigers,White Sox,3,9,0,4,7,0
2015-06-05,Brewers,Twins,10,12,1,5,10,2
2015-06-05,Marlins,Rockies,6,12,1,2,12,0
2015-06-05,Mets,D-backs,2,6,1,7,9,0
2015-06-05,Cardinals,Dodgers,2,5,0,1,4,0
2015-06-05,Rays,Mariners,1,7,0,0,7,0
2015-06-06,Cubs,Nationals,4,7,0,2,5,0
2015-06-06,Astros,Blue Jays,2,8,1,7,10,0
2015-06-06,Brewers,Twins,4,10,1,2,7,1
2015-06-06,Rangers,Royals,4,11,3,2,9,1
2015-06-06,Giants,Phillies,7,12,0,5,6,1
2015-06-06,Athletics,Red Sox,2,5,0,4,11,0
2015-06-06,Orioles,Indians,1,6,0,2,7,0
2015-06-06,Marlins,Rockies,5,13,1,10,17,1
2015-06-06,Padres,Reds,9,10,0,7,11,1
2015-06-06,Pirates,Braves,4,6,0,5,9,0
2015-06-06,Angels,Yankees,2,5,0,8,11,0
2015-06-06,Tigers,White Sox,7,18,1,1,5,0
2015-06-06,Mets,D-backs,1,10,1,2,6,1
2015-06-06,Cardinals,Dodgers,0,1,0,2,7,0
2015-06-06,Rays,Mariners,1,3,0,2,9,0
2015-06-07,Angels,Yankees,2,5,0,6,7,1
2015-06-07,Astros,Blue Jays,6,8,1,7,12,1
2015-06-07,Orioles,Indians,7,12,0,3,9,2
2015-06-07,Padres,Reds,0,4,0,4,10,0
2015-06-07,Giants,Phillies,4,10,0,6,10,1
2015-06-07,Athletics,Red Sox,4,11,0,7,13,0
2015-06-07,Pirates,Braves,3,10,0,0,6,0
2015-06-07,Tigers,White Sox,6,10,1,4,6,0
2015-06-07,Brewers,Twins,0,8,0,2,9,0
2015-06-07,Rangers,Royals,3,6,0,4,9,0
2015-06-07,Cubs,Nationals,6,14,1,3,8,0
2015-06-07,Marlins,Rockies,3,7,0,2,5,0
2015-06-07,Mets,D-backs,6,11,1,3,5,0
2015-06-07,Rays,Mariners,3,5,2,1,7,2
2015-06-07,Cardinals,Dodgers,4,9,0,2,7,0
2015-06-08,Brewers,Pirates,2,8,0,0,5,1
2015-06-08,Marlins,Blue Jays,3,8,1,11,12,0
2015-06-08,Phillies,Reds,4,10,0,6,11,0
2015-06-08,Padres,Braves,5,9,0,3,11,2
2015-06-08,Astros,White Sox,1,5,0,3,4,1
2015-06-08,Royals,Twins,3,8,0,1,8,0
2015-06-08,Cardinals,Rockies,3,8,2,11,16,0
2015-06-08,D-backs,Dodgers,3,5,1,9,10,0
2015-06-09,Red Sox,Orioles,0,5,0,1,5,0
2015-06-09,Brewers,Pirates,4,6,0,1,4,0
2015-06-09,Nationals,Yankees,1,6,1,6,13,0
2015-06-09,Marlins,Blue Jays,3,10,0,4,5,0
2015-06-09,Cubs,Tigers,0,8,0,6,13,0
2015-06-09,Angels,Rays,8,15,0,2,6,3
2015-06-09,Mariners,Indians,3,10,1,2,8,0
2015-06-09,Phillies,Reds,2,11,2,11,13,0
2015-06-09,Padres,Braves,5,14,1,6,11,2
2015-06-09,Giants,Mets,5,13,0,0,0,0
2015-06-09,Astros,White Sox,2,7,0,4,10,0
2015-06-09,Royals,Twins,2,9,0,0,1,0
2015-06-09,Cardinals,Rockies,3,4,0,4,10,0
2015-06-09,Rangers,Athletics,2,10,1,1,5,0
2015-06-09,D-backs,Dodgers,1,9,1,3,7,0
2015-06-10,Phillies,Reds,2,10,1,5,11,0
2015-06-10,Marlins,Blue Jays,2,7,1,7,9,0
2015-06-10,Nationals,Yankees,5,11,0,4,8,0
2015-06-10,Cardinals,Rockies,4,11,0,2,8,2
2015-06-10,Red Sox,Orioles,2,7,0,5,10,0
2015-06-10,Brewers,Pirates,0,3,0,2,11,0
2015-06-10,Cubs,Tigers,12,16,0,3,10,1
2015-06-10,Angels,Rays,2,7,0,4,9,0
2015-06-10,Padres,Braves,1,5,1,4,13,1
2015-06-10,Mariners,Indians,9,10,2,3,12,1
2015-06-10,Giants,Mets,8,14,0,5,11,2
2015-06-10,Astros,White Sox,1,7,0,4,9,3
2015-06-10,Royals,Twins,7,8,1,2,7,3
2015-06-10,Rangers,Athletics,4,8,2,5,10,1
2015-06-10,D-backs,Dodgers,6,11,1,7,9,2
2015-06-11,Padres,Braves,6,7,2,4,7,1
2015-06-11,Mariners,Indians,0,2,0,6,10,0
2015-06-11,Rangers,Athletics,0,1,0,7,11,0
2015-06-11,Red Sox,Orioles,5,8,1,6,10,0
2015-06-11,Angels,Rays,6,14,0,2,5,1
2015-06-11,Rockies,Marlins,0,5,1,6,13,0
2015-06-11,Giants,Mets,4,6,1,5,9,1
2015-06-11,Reds,Cubs,3,6,1,6,8,0
2015-06-11,Nationals,Brewers,5,8,1,6,10,4
2015-06-12,Reds,Cubs,5,9,1,4,8,2
2015-06-12,Phillies,Pirates,0,11,1,1,13,0
2015-06-12,Yankees,Orioles,3,9,2,11,16,0
2015-06-12,Indians,Tigers,0,7,0,4,9,0
2015-06-12,Braves,Mets,3,9,1,5,7,0
2015-06-12,White Sox,Rays,5,9,1,7,14,1
2015-06-12,Rockies,Marlins,1,7,0,5,8,0
2015-06-12,Blue Jays,Red Sox,13,15,0,10,12,1
2015-06-12,Twins,Rangers,2,5,0,6,6,0
2015-06-12,Mariners,Astros,0,4,1,10,11,1
2015-06-12,Nationals,Brewers,4,6,0,8,16,0
2015-06-12,Royals,Cardinals,0,5,0,4,8,1
2015-06-12,Athletics,Angels,4,10,1,5,9,0
2015-06-12,Dodgers,Padres,4,11,1,3,7,1
2015-06-12,D-backs,Giants,1,11,0,0,2,0
2015-06-13,Blue Jays,Red Sox,5,12,1,4,9,1
2015-06-13,Twins,Rangers,7,9,0,11,15,0
2015-06-13,Phillies,Pirates,3,9,0,4,8,1
2015-06-13,Indians,Tigers,5,8,1,4,12,0
2015-06-13,Braves,Mets,5,13,1,3,11,3
2015-06-13,White Sox,Rays,4,9,1,5,9,0
2015-06-13,Royals,Cardinals,2,5,2,3,10,2
2015-06-13,Rockies,Marlins,1,5,1,4,4,0
2015-06-13,Mariners,Astros,8,13,1,1,6,1
2015-06-13,Nationals,Brewers,7,11,0,2,8,1
2015-06-13,D-backs,Giants,4,7,0,2,4,0
2015-06-13,Reds,Cubs,3,9,0,4,11,1
2015-06-13,Yankees,Orioles,4,11,0,9,15,0
2015-06-13,Athletics,Angels,0,2,0,1,8,1
2015-06-13,Dodgers,Padres,1,5,1,2,8,0
2015-06-14,Indians,Tigers,1,8,0,8,10,2
2015-06-14,Braves,Mets,8,14,0,10,14,0
2015-06-14,White Sox,Rays,1,8,1,2,5,0
2015-06-14,Rockies,Marlins,4,5,2,1,5,0
2015-06-14,Yankees,Orioles,5,10,0,3,6,0
2015-06-14,Phillies,Pirates,0,6,1,1,9,0
2015-06-14,Blue Jays,Red Sox,13,16,0,5,8,1
2015-06-14,Mariners,Astros,0,2,1,13,14,0
2015-06-14,Nationals,Brewers,4,10,0,0,1,1
2015-06-14,Twins,Rangers,4,11,0,3,9,0
2015-06-14,Athletics,Angels,8,12,2,1,5,3
2015-06-14,D-backs,Giants,4,8,0,0,8,3
2015-06-14,Dodgers,Padres,4,10,0,2,11,0
2015-06-14,Reds,Cubs,1,7,0,2,8,0
2015-06-14,Royals,Cardinals,,,,,,
2015-06-15,White Sox,Pirates,0,2,3,11,18,1
2015-06-15,Phillies,Orioles,0,4,1,4,5,0
2015-06-15,Reds,Tigers,0,2,2,6,11,0
2015-06-15,Braves,Red Sox,4,9,1,2,10,0
2015-06-15,Yankees,Marlins,1,3,1,2,10,0
2015-06-15,Blue Jays,Mets,3,5,1,4,6,0
2015-06-15,Nationals,Rays,1,8,0,6,11,0
2015-06-15,Dodgers,Rangers,1,7,0,4,6,0
2015-06-15,Rockies,Astros,3,5,0,6,9,1
2015-06-15,Royals,Brewers,8,13,0,5,11,0
2015-06-15,Twins,Cardinals,2,5,0,3,9,0
2015-06-15,D-backs,Angels,7,11,1,3,4,2
2015-06-15,Athletics,Padres,9,13,1,1,5,1
2015-06-15,Mariners,Giants,5,12,0,1,7,1
2015-06-15,Indians,Cubs,,,,,,
2015-06-16,Twins,Cardinals,2,7,0,3,6,0
2015-06-16,Rockies,Astros,5,9,1,8,11,0
2015-06-16,Athletics,Padres,6,8,1,5,9,0
2015-06-16,Mariners,Giants,2,5,0,6,9,1
2015-06-16,Braves,Red Sox,4,10,0,9,18,0
2015-06-16,White Sox,Pirates,0,4,0,3,10,0
2015-06-16,Phillies,Orioles,3,6,2,19,17,1
2015-06-16,Reds,Tigers,5,9,1,2,7,1
2015-06-16,Yankees,Marlins,2,7,0,12,16,2
2015-06-16,Blue Jays,Mets,2,7,0,3,9,0
2015-06-16,Nationals,Rays,16,23,0,4,8,1
2015-06-16,Indians,Cubs,6,9,0,0,4,0
2015-06-16,Dodgers,Rangers,2,7,0,3,9,0
2015-06-16,Royals,Brewers,7,17,0,2,9,0
2015-06-16,D-backs,Angels,1,5,0,4,8,1
2015-06-17,Orioles,Phillies,6,8,1,4,9,1
2015-06-17,Marlins,Yankees,1,3,0,2,7,0
2015-06-17,Rays,Nationals,5,12,0,0,2,3
